road_user_type,sex,age_group,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,17 to 20,9,6,5,4,8,6,5,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,21 to 24,51,32,39,26,29,26,16,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,25 to 29,83,92,84,87,64,53,51,45,39,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,30 to 39,201,174,177,165,138,153,105,168,117,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,40 to 49,359,334,247,253,176,153,132,142,136,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,50 to 59,303,267,247,209,209,182,192,156,182,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,60 to 69,108,102,82,101,86,71,85,75,84,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,70 to 79,7,8,8,10,10,15,2,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,80 and over,0,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Male,All ages,"1,127","1,019",894,859,726,662,592,620,587,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,Under 16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,17 to 20,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,21 to 24,1,0,1,3,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,25 to 29,3,0,2,2,6,0,0,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,30 to 39,8,6,10,2,7,6,5,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,40 to 49,7,6,5,5,2,6,6,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,50 to 59,7,5,4,5,6,6,4,7,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,60 to 69,1,1,4,0,3,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,70 to 79,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,80 and over,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,Female,All ages,27,18,27,17,28,19,16,21,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,Under 16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,17 to 20,9,6,5,4,8,6,5,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,21 to 24,52,32,40,29,33,27,17,20,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,25 to 29,86,92,86,89,70,53,51,47,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,30 to 39,209,180,187,167,145,159,110,174,122,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,40 to 49,366,340,252,258,178,159,138,145,139,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,50 to 59,310,272,251,214,215,188,196,163,186,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,60 to 69,109,103,86,101,89,71,85,76,84,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,70 to 79,7,8,9,10,10,15,2,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,80 and over,0,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,All ages,"1,154","1,037",921,876,754,681,609,643,604,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,Under 16,4,1,18,8,6,3,1,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,16,3,0,0,0,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,17 to 20,12,11,11,11,4,5,6,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,21 to 24,19,18,10,15,14,5,10,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,25 to 29,23,20,18,16,11,7,13,15,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,30 to 39,34,32,27,35,28,24,19,13,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,40 to 49,26,17,30,21,18,18,17,11,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,50 to 59,25,19,16,10,8,12,10,8,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,60 to 69,3,7,5,4,4,2,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,70 to 79,1,1,2,0,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,80 and over,1,1,1,2,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,All ages,156,131,138,126,98,83,82,68,62,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,Under 16,5,1,12,4,3,2,3,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,16,2,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,17 to 20,2,3,1,0,0,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,21 to 24,2,2,2,4,1,3,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,25 to 29,5,5,3,7,5,1,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,30 to 39,2,4,8,5,4,1,7,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,40 to 49,9,8,6,6,4,4,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,50 to 59,8,6,3,7,5,3,2,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,60 to 69,4,8,3,1,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,70 to 79,3,1,1,0,1,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,80 and over,1,0,2,2,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,All ages,43,38,46,36,28,22,19,22,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,Under 16,9,2,30,12,9,5,4,9,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,16,5,0,0,0,1,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,17 to 20,14,14,12,11,4,7,6,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,21 to 24,21,20,12,19,15,8,12,13,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,25 to 29,28,25,21,23,16,8,15,15,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,30 to 39,36,36,35,40,32,25,26,16,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,40 to 49,35,25,36,27,22,22,19,15,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,50 to 59,33,25,19,17,13,15,12,13,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,60 to 69,7,15,8,5,7,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,70 to 79,4,2,3,0,2,5,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,80 and over,2,1,3,4,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,All ages,199,169,184,162,126,105,101,92,81,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,Under 16,25,18,18,25,24,22,64,182,186,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,16,6,5,2,8,3,5,18,43,56,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,17 to 20,38,28,19,30,27,23,92,186,215,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,21 to 24,41,37,35,63,34,51,71,152,150,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,25 to 29,53,51,52,85,70,50,95,156,167,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,30 to 39,81,99,91,123,114,109,156,270,270,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,40 to 49,86,92,127,127,102,77,90,139,150,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,50 to 59,91,106,110,109,118,86,90,121,131,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,60 to 69,55,77,75,72,57,68,55,75,98,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,70 to 79,52,54,51,46,57,42,27,43,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,80 and over,59,48,54,49,63,44,41,38,50,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,All ages,595,625,654,744,672,586,812,"1,450","1,582","1,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,Under 16,14,7,16,9,12,14,16,57,49,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,16,4,2,5,0,3,3,7,10,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,17 to 20,16,13,20,9,11,9,22,47,46,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,21 to 24,14,14,12,16,16,9,21,45,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,25 to 29,12,7,19,21,21,16,27,53,70,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,30 to 39,25,33,34,36,26,19,41,58,71,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,40 to 49,51,41,32,46,44,38,27,43,46,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,50 to 59,48,24,41,37,40,27,43,40,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,60 to 69,18,31,29,35,30,29,15,24,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,70 to 79,23,37,30,18,23,20,9,21,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,80 and over,33,20,25,23,28,18,11,15,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,All ages,263,236,270,256,258,203,244,423,490,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,Under 16,39,25,34,34,36,36,80,240,237,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,16,10,7,7,8,6,8,25,53,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,17 to 20,54,41,39,39,38,32,114,234,265,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,21 to 24,55,51,47,79,50,60,93,197,205,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,25 to 29,65,58,71,106,91,66,123,210,240,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,30 to 39,106,132,125,159,140,128,197,328,341,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,40 to 49,137,133,159,173,146,115,117,182,197,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,50 to 59,139,130,151,146,158,113,133,161,190,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,60 to 69,73,108,104,107,87,97,70,99,127,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,70 to 79,75,91,81,64,80,62,36,64,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,80 and over,92,68,79,72,91,62,52,53,70,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,All ages,858,861,925,"1,000",930,789,"1,058","1,879","2,096","1,831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,Under 16,15,20,18,17,18,18,18,26,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,16,2,2,2,3,4,2,3,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,17 to 20,11,7,12,11,5,5,7,14,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,21 to 24,10,12,15,15,19,7,14,11,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,25 to 29,10,19,19,27,18,13,6,12,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,30 to 39,19,25,41,31,23,31,13,22,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,40 to 49,17,19,29,23,23,19,12,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,50 to 59,14,11,11,25,17,10,13,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,60 to 69,4,4,6,10,11,7,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,70 to 79,4,2,1,3,2,7,3,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,80 and over,3,2,1,2,1,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,All ages,114,125,162,172,146,128,92,117,115,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,Under 16,12,8,18,15,17,16,10,24,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,16,1,1,0,3,0,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,17 to 20,8,7,9,8,8,5,7,7,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,21 to 24,8,5,7,8,5,5,6,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,25 to 29,7,6,7,19,11,13,8,9,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,30 to 39,19,16,7,21,17,13,8,8,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,40 to 49,23,17,15,15,21,11,13,13,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,50 to 59,5,14,22,13,10,16,9,11,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,60 to 69,10,13,10,8,10,7,4,1,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,70 to 79,6,6,8,8,8,1,5,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,80 and over,3,1,3,5,5,2,4,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,All ages,108,95,112,123,116,92,77,98,114,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,Under 16,27,28,36,32,35,34,28,50,62,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,16,3,3,2,6,4,4,4,6,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,17 to 20,19,14,21,19,13,10,14,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,21 to 24,18,17,22,23,24,12,20,23,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,25 to 29,17,25,26,46,29,26,14,21,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,30 to 39,38,41,48,52,40,44,21,30,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,40 to 49,40,36,44,38,44,30,25,24,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,50 to 59,19,25,33,38,27,26,22,17,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,60 to 69,14,17,16,18,21,14,7,5,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,70 to 79,10,8,9,11,10,8,8,6,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,80 and over,6,3,4,7,6,3,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,All ages,222,220,274,295,262,221,172,215,232,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,Under 16,"9,553","9,027","9,186","9,090","8,255","7,869","5,431","6,367","6,925","6,832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,16,"1,588","1,425","1,347","1,380","1,103","1,046",903,901,"1,029",973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,17 to 20,"12,367","11,716","10,695","10,060","8,809","8,523","6,600","7,812","8,313","8,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,21 to 24,"12,330","11,949","11,313","10,178","8,808","8,257","6,802","7,482","7,574","7,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,25 to 29,"13,247","13,115","12,816","12,157","10,989","10,500","8,760","9,270","9,086","8,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,30 to 39,"20,285","19,366","19,528","18,681","17,940","17,771","14,654","16,074","16,100","15,726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,40 to 49,"18,146","16,850","16,236","14,844","14,034","13,168","10,452","11,132","11,386","11,042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,50 to 59,"12,935","12,786","12,565","12,102","11,809","11,320","9,001","9,720","10,051","9,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,60 to 69,"6,819","6,349","6,336","5,986","5,964","5,716","4,686","5,090","5,698","5,798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,70 to 79,"3,655","3,625","3,618","3,492","3,663","3,444","2,518","2,714","3,205","3,176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,80 and over,"2,322","2,263","2,265","2,163","2,223","2,090","1,341","1,587","1,873","1,839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,All ages,"115,061","110,299","107,556","101,379","95,252","91,265","72,335","79,393","82,746","80,685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,Under 16,"7,174","7,069","6,787","6,629","6,002","5,662","3,704","4,513","4,845","4,783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,16,931,856,796,761,652,641,450,468,505,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,17 to 20,"7,603","7,055","6,685","6,189","5,456","4,989","3,655","3,763","4,191","4,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,21 to 24,"8,043","7,567","7,139","6,382","5,634","5,205","3,999","4,464","4,146","3,857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,25 to 29,"8,652","8,299","8,228","7,717","7,217","6,607","4,756","5,188","5,315","4,998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,30 to 39,"13,003","12,588","12,365","11,754","11,216","10,814","7,747","8,742","9,224","9,234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,40 to 49,"11,885","11,288","10,661","9,830","9,088","8,262","5,813","6,647","7,052","6,996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,50 to 59,"9,117","8,811","8,766","8,638","8,199","7,745","5,494","5,935","6,646","6,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,60 to 69,"5,544","5,283","5,249","4,934","4,728","4,545","2,933","3,462","4,050","4,126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,70 to 79,"3,713","3,634","3,595","3,529","3,648","3,462","1,997","2,364","2,986","3,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,80 and over,"2,491","2,238","2,346","2,270","2,257","2,111","1,179","1,383","1,669","1,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,All ages,"79,413","75,829","73,776","69,587","65,305","61,160","42,488","47,807","51,641","50,793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,Under 16,"16,727","16,103","15,976","15,721","14,266","13,574","9,171","10,924","11,821","11,684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,16,"2,519","2,281","2,144","2,141","1,755","1,687","1,353","1,374","1,537","1,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,17 to 20,"19,970","18,775","17,381","16,249","14,265","13,518","10,274","11,597","12,534","12,254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,21 to 24,"20,373","19,520","18,454","16,561","14,443","13,470","10,819","11,971","11,764","11,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,25 to 29,"21,899","21,415","21,045","19,875","18,206","17,147","13,543","14,521","14,465","13,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,30 to 39,"33,288","31,962","31,895","30,441","29,159","28,617","22,483","24,920","25,464","25,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,40 to 49,"30,031","28,142","26,899","24,675","23,123","21,445","16,286","17,829","18,516","18,134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,50 to 59,"22,052","21,601","21,335","20,741","20,009","19,073","14,514","15,696","16,745","16,238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,60 to 69,"12,363","11,635","11,585","10,920","10,692","10,263","7,624","8,565","9,760","9,958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,70 to 79,"7,368","7,260","7,213","7,022","7,311","6,908","4,516","5,083","6,199","6,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,80 and over,"4,813","4,501","4,611","4,433","4,480","4,201","2,520","2,971","3,546","3,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,All ages,"194,477","186,189","181,384","170,993","160,597","153,158","115,584","128,209","135,480","132,977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
