road_user_type,sex,age_group,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,30 to 39,23,30,19,28,21,32,19,33,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,40 to 49,48,49,43,46,27,34,33,19,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,50 to 59,41,45,45,29,37,47,43,38,43,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,60 to 69,23,22,22,25,26,19,15,25,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,70 to 79,1,2,6,2,4,4,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,80 and over,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy good vehicles drivers,All,All ages,147,163,150,149,134,150,120,130,129,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,Under 16,1,0,7,1,2,1,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,16,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,17 to 20,1,3,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,21 to 24,1,2,1,3,1,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,25 to 29,2,4,2,0,2,2,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,30 to 39,4,4,4,3,3,9,5,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,40 to 49,7,2,5,1,4,4,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,50 to 59,6,3,3,0,4,4,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,60 to 69,0,3,0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,70 to 79,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,80 and over,0,0,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Male,All ages,22,22,25,12,18,22,16,15,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,Under 16,1,1,3,2,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,16,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,17 to 20,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,21 to 24,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,25 to 29,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,30 to 39,0,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,40 to 49,1,2,0,1,1,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,50 to 59,1,1,0,0,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,60 to 69,2,3,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,70 to 79,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,80 and over,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,Female,All ages,7,8,5,5,6,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,Under 16,2,1,10,3,3,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,16,1,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,17 to 20,1,4,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,21 to 24,1,2,2,3,1,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,25 to 29,2,4,2,1,3,2,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,30 to 39,4,4,5,4,4,9,6,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,40 to 49,8,4,5,2,5,6,3,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,50 to 59,7,4,3,0,4,4,2,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,60 to 69,2,6,0,1,2,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,70 to 79,1,0,1,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,80 and over,0,0,1,1,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy goods vehicle passengers,All,All ages,29,30,30,17,24,26,18,19,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,Under 16,11,7,6,9,8,9,18,48,58,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,16,3,2,1,3,2,3,6,6,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,17 to 20,11,9,10,9,4,8,27,46,57,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,21 to 24,8,10,10,21,8,14,22,45,45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,25 to 29,15,18,14,16,18,15,25,63,59,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,30 to 39,10,13,20,26,13,32,42,87,99,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,40 to 49,17,20,19,16,24,18,22,51,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,50 to 59,20,16,28,19,21,23,19,37,40,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,60 to 69,8,20,13,20,19,21,14,20,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,70 to 79,15,15,14,9,19,10,12,16,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,80 and over,17,18,17,15,23,18,16,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Male,All ages,135,152,152,163,159,172,227,438,505,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,Under 16,1,1,5,2,3,3,3,11,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,16,1,0,0,0,0,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,17 to 20,4,0,5,1,1,1,4,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,21 to 24,2,1,2,2,4,2,4,12,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,25 to 29,3,1,5,3,3,3,6,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,30 to 39,4,8,5,3,3,3,12,15,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,40 to 49,9,8,6,14,7,5,6,6,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,50 to 59,11,6,6,5,14,6,12,6,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,60 to 69,6,2,8,6,11,9,3,3,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,70 to 79,7,13,4,6,8,7,3,5,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,80 and over,9,11,12,7,12,7,3,9,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,Female,All ages,58,52,58,50,66,49,58,93,122,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,Under 16,12,8,11,11,11,12,21,59,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,16,4,2,1,3,2,5,8,8,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,17 to 20,15,9,15,10,5,9,31,57,63,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,21 to 24,10,11,12,23,12,16,26,57,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,25 to 29,18,19,19,19,21,18,31,75,71,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,30 to 39,14,21,25,29,16,35,54,102,115,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,40 to 49,26,28,25,30,31,23,28,57,68,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,50 to 59,31,22,34,24,35,29,31,43,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,60 to 69,14,22,21,26,30,30,17,23,38,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,70 to 79,22,28,18,15,27,17,15,21,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,80 and over,26,29,29,22,35,25,19,25,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle drivers,All,All ages,193,204,210,213,225,221,285,531,629,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,Under 16,2,5,0,3,4,6,6,4,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,16,2,0,0,1,2,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,17 to 20,0,2,2,2,1,2,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,21 to 24,3,1,0,3,4,1,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,25 to 29,2,2,5,7,6,2,0,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,30 to 39,2,5,5,6,2,3,0,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,40 to 49,0,3,2,2,3,5,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,50 to 59,2,2,0,4,1,2,2,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,60 to 69,0,1,2,0,3,2,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,70 to 79,0,0,0,1,1,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,80 and over,2,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Male,All ages,16,22,16,31,28,27,17,29,37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,Under 16,3,2,1,2,2,0,2,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,16,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,17 to 20,2,2,1,0,4,1,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,21 to 24,0,2,0,1,1,1,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,25 to 29,0,0,0,1,0,3,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,30 to 39,3,0,0,2,3,5,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,40 to 49,3,5,3,2,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,50 to 59,0,2,3,2,2,5,5,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,60 to 69,1,3,1,1,2,0,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,70 to 79,1,2,4,1,1,0,3,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,80 and over,1,1,1,0,2,1,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,Female,All ages,14,20,15,13,19,19,25,13,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,Under 16,5,7,1,5,6,6,8,6,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,16,2,1,0,2,2,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,17 to 20,2,4,3,2,5,3,4,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,21 to 24,3,3,0,4,5,2,4,4,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,25 to 29,2,2,5,8,6,5,2,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,30 to 39,5,5,5,8,5,8,1,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,40 to 49,3,8,5,4,5,8,4,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,50 to 59,2,4,3,6,3,7,7,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,60 to 69,1,4,3,1,5,2,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,70 to 79,1,2,4,2,2,2,4,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,80 and over,3,2,1,0,2,2,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other or unknown vehicle passengers,All,All ages,30,42,31,44,47,46,42,42,65,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,Under 16,"1,355","1,241","1,325","1,387","1,420","1,433","1,079","1,324","1,445","1,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,16,259,245,249,292,257,257,220,226,263,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,17 to 20,"1,867","1,816","1,810","1,860","1,794","1,862","1,442","1,850","2,022","2,045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,21 to 24,"1,751","1,774","1,882","1,892","1,723","1,626","1,294","1,549","1,655","1,621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,25 to 29,"1,785","1,798","1,964","2,164","2,034","2,065","1,653","1,877","1,837","1,797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,30 to 39,"2,625","2,487","2,840","3,053","3,142","3,221","2,743","3,147","3,336","3,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,40 to 49,"2,695","2,537","2,584","2,522","2,611","2,505","2,103","2,264","2,371","2,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,50 to 59,"2,144","2,194","2,367","2,390","2,535","2,566","2,222","2,459","2,490","2,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,60 to 69,"1,206","1,192","1,268","1,302","1,435","1,390","1,283","1,349","1,632","1,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,70 to 79,704,751,806,847,938,944,783,798,950,"1,029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,80 and over,563,582,609,592,638,625,404,519,637,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Male,All ages,"17,107","16,794","17,859","18,427","18,679","18,632","15,329","17,498","18,783","18,726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,Under 16,722,718,737,734,692,736,539,704,801,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,16,103,95,104,87,93,83,62,85,88,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,17 to 20,617,587,643,689,636,680,528,585,698,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,21 to 24,595,568,612,632,599,584,461,617,588,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,25 to 29,586,557,645,633,718,701,574,644,721,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,30 to 39,902,804,929,"1,016","1,054","1,153",867,"1,060","1,210","1,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,40 to 49,901,869,899,934,943,902,705,838,946,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,50 to 59,869,846,961,971,"1,132","1,111",881,987,"1,150","1,188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,60 to 69,743,666,773,794,837,844,656,718,941,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,70 to 79,695,659,728,786,914,890,524,657,879,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,80 and over,642,574,635,649,686,731,370,435,624,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,Female,All ages,"7,437","7,013","7,740","7,981","8,378","8,479","6,224","7,391","8,707","8,863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,Under 16,"2,077","1,960","2,062","2,121","2,112","2,172","1,619","2,030","2,247","2,201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,16,362,340,353,379,350,340,282,311,351,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,17 to 20,"2,484","2,403","2,453","2,549","2,430","2,542","1,971","2,436","2,722","2,765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,21 to 24,"2,346","2,342","2,494","2,524","2,322","2,210","1,755","2,168","2,245","2,234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,25 to 29,"2,371","2,355","2,609","2,797","2,752","2,766","2,227","2,522","2,561","2,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,30 to 39,"3,527","3,291","3,770","4,069","4,196","4,376","3,612","4,217","4,554","4,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,40 to 49,"3,596","3,406","3,483","3,456","3,554","3,408","2,809","3,107","3,320","3,446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,50 to 59,"3,013","3,040","3,328","3,361","3,667","3,677","3,103","3,449","3,643","3,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,60 to 69,"1,949","1,859","2,041","2,096","2,272","2,234","1,939","2,068","2,574","2,628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,70 to 79,"1,399","1,411","1,534","1,633","1,852","1,835","1,307","1,455","1,830","1,962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,80 and over,"1,205","1,156","1,244","1,241","1,324","1,356",774,954,"1,262","1,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All road users,All,All ages,"24,544","23,811","25,602","26,409","27,058","27,125","21,562","24,921","27,531","27,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
